X,Y,gml_id,Name,Schul_ID,Schulform,Schulicon,Adresse,Ort,bezirk,stadtteil,Telefon,FAX,rechtsform,internet,email,is_rebbz,name_rebbz,schueleranzahl,schueleranzahl_schuljahr
10.047782,53.615414,APP_HH_SCHULEN_DWH_63598,Grundschule Edwin-Scharff-Ring,5074-0,Grundschulen,Grundschulen,Edwin-Scharff-Ring 56,22309 Hamburg,Wandsbek,Steilshoop,+49 40 428 96 38-0,+49 40 428 96 38-22,staatlich,http://www.grundschule-edwin-scharff-ring.hamburg.de,grundschule-edwin-scharff-ring@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",264,2013
10.01391,53.493149,APP_HH_SCHULEN_DWH_63599,Nelson-Mandela-Schule im Stadtteil Kirchdorf,5072-0,Stadtteilschulen,Stadtteilschulen,Neuenfelder Straße 106,21109 Hamburg,Hamburg-Mitte,Wilhelmsburg,+49 40 428 852-0,+49 40 428 852-254,staatlich,http://www.nms-kirchdorf.de,nelson-mandela-schule@bsb.hamburg.de,false,ReBBZ Wilhelmsburg,1280,2013
9.977412,53.580089,APP_HH_SCHULEN_DWH_63600,Ida Ehre Schule,5071-1,Stadtteilschulen,Stadtteilschulen,Lehmweg 14,20251 Hamburg,Hamburg-Nord,Hoheluft-Ost,+49 40 428 97-80,+49 40 428 97-8157,staatlich,http://www.idaehreschule.de,ida-ehre-schule@bsb.hamburg.de,false,ReBBZ Eimsbüttel,383,2013
9.973698,53.57425,APP_HH_SCHULEN_DWH_63601,Ida Ehre Schule,5071-0,Stadtteilschulen,Stadtteilschulen,Bogenstraße 36,20144 Hamburg,Eimsbüttel,Harvestehude,+49 40 428 97-80,+49 40 428 97-8157,staatlich,http://www.idaehreschule.de,ida-ehre-schule@bsb.hamburg.de,false,ReBBZ Eimsbüttel,997,2013
9.982263,53.456298,APP_HH_SCHULEN_DWH_63602,Goethe-Schule-Harburg,5070-1,Stadtteilschulen,Stadtteilschulen,Bunatwiete 20,21073 Hamburg,Harburg,Harburg,+49 40 428 871-0,+49 40 428 871-272,staatlich,https://goethe-schule-harburg.schulhomepages.hamburg.de,goethe-schule-harburg@bsb.hamburg.de,false,ReBBZ Harburg,,
9.973947,53.460159,APP_HH_SCHULEN_DWH_63603,Goethe-Schule-Harburg,5070-0,Stadtteilschulen,Stadtteilschulen,Eißendorfer Straße 26,21073 Hamburg,Harburg,Harburg,+49 40 428 871-0,+49 40 428 871-272,staatlich,https://goethe-schule-harburg.schulhomepages.hamburg.de,goethe-schule-harburg@bsb.hamburg.de,false,ReBBZ Harburg,1929,2013
10.103525,53.63992,APP_HH_SCHULEN_DWH_63604,Irena-Sendler-Schule,5069-0,Stadtteilschulen,Stadtteilschulen,Am Pfeilshof 20,22393 Hamburg,Wandsbek,Wellingsbüttel,+49 40 428 86 93-0,+49 40 428 86 93-10,staatlich,http://www.irena-sendler-schule.hamburg.de,irena-sendler-stadtteilschule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-nord-beratung/"">ReBBZ Wandsbek-Nord</a>",1388,2013
9.903753,53.625001,APP_HH_SCHULEN_DWH_63605,Julius-Leber-Schule,5067-0,Stadtteilschulen,Stadtteilschulen,Halstenbeker Straße 41,22457 Hamburg,Eimsbüttel,Schnelsen,+49 40 428 93 26-0,+49 40 428 93 26-12,staatlich,http://www.jls-hh.info,Julius-Leber-Schule@bsb.hamburg.de,false,ReBBZ Eimsbüttel,1809,2013
9.855565,53.591423,APP_HH_SCHULEN_DWH_63606,Geschwister-Scholl-Stadtteilschule,5066-0,Stadtteilschulen,Stadtteilschulen,Böttcherkamp 181,22549 Hamburg,Altona,Lurup,+49 40 428 85-602,+49 40 428 85-6225,staatlich,http://www.gsst.hamburg.de,geschwister-scholl-stadtteilschule@bsb.hamburg.de,false,ReBBZ Altona-West,670,2013
10.012493,53.660014,APP_HH_SCHULEN_DWH_63607,Fritz-Schumacher-Schule,5065-2,Stadtteilschulen,Stadtteilschulen,Foorthkamp 42,22419 Hamburg,Hamburg-Nord,Langenhorn,+49 40 428 797-0,+49 40 428 797-210,staatlich,http://www.fss-hh.de/,fritz-schumacher-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",,
10.010981,53.659434,APP_HH_SCHULEN_DWH_63608,Fritz-Schumacher-Schule,5065-1,Stadtteilschulen,Stadtteilschulen,Foorthkamp 36,22419 Hamburg,Hamburg-Nord,Langenhorn,+49 40 428 797-0,+49 40 428 797-210,staatlich,http://www.fss-hh.de/,fritz-schumacher-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",292,2013
10.022061,53.656428,APP_HH_SCHULEN_DWH_63609,Fritz-Schumacher-Schule,5065-0,Stadtteilschulen,Stadtteilschulen,Timmerloh 27/29,22417 Hamburg,Hamburg-Nord,Langenhorn,+49 40 428 797-0,+49 40 428 797-210,staatlich,http://www.fss-hh.de/,fritz-schumacher-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",954,2013
10.120124,53.619603,APP_HH_SCHULEN_DWH_63610,Erich Kästner Schule,5064-1,Langformschulen,Langformschulen,An der Berner Au 12,22159 Hamburg,Wandsbek,Farmsen-Berne,+49 40 428 928-0,+49 40 428 928-305,staatlich,http://www.erich-kaestner-hamburg-schule.de,erich-kaestner-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",696,2013
10.120037,53.614004,APP_HH_SCHULEN_DWH_63611,Erich Kästner Schule,5064-0,Langformschulen,Langformschulen,Hermelinweg 10,22159 Hamburg,Wandsbek,Farmsen-Berne,+49 40 428 928-0,+49 40 428 928-305,staatlich,http://www.erich-kaestner-hamburg-schule.de,erich-kaestner-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",848,2013
10.069954,53.555387,APP_HH_SCHULEN_DWH_63612,Stadtteilschule Horn,5063-6,Stadtteilschulen,Stadtteilschulen,Horner Weg 89,22111 Hamburg,Hamburg-Mitte,Horn,+49 40 428 87-20,+49 40 428 87-2146,staatlich,http://www.stshorn.hamburg.de,stadtteilschule-horn@bsb.hamburg.de,false,ReBBZ Billstedt,187,2013
10.074915,53.554569,APP_HH_SCHULEN_DWH_63613,Stadtteilschule Horn,5063-3,Stadtteilschulen,Stadtteilschulen,Rhiemsweg 6,22111 Hamburg,Hamburg-Mitte,Horn,+49 40 428 87-20,+49 40 428 87-2146,staatlich,http://www.stshorn.hamburg.de,stadtteilschule-horn@bsb.hamburg.de,false,ReBBZ Billstedt,564,2013
10.072672,53.556612,APP_HH_SCHULEN_DWH_63614,Stadtteilschule Horn,5063-0,Stadtteilschulen,Stadtteilschulen,Snitgerreihe 2,22111 Hamburg,Hamburg-Mitte,Horn,+49 40 428 87-20,+49 40 428 87-2146,staatlich,http://www.stshorn.hamburg.de,stadtteilschule-horn@bsb.hamburg.de,false,ReBBZ Billstedt,559,2013
10.010511,53.592974,APP_HH_SCHULEN_DWH_63615,Heinrich-Hertz-Schule,5062-0,Stadtteilschulen,Stadtteilschulen,Grasweg 72/76,22303 Hamburg,Hamburg-Nord,Winterhude,+49 40 428 891-132,+49 40 428 891-199,staatlich,http://www.heinrich-hertz-schule-hamburg.de,heinrich-hertz-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",1551,2013
10.1871,53.492822,APP_HH_SCHULEN_DWH_63616,Stadtteilschule Bergedorf,5061-0,Stadtteilschulen,Stadtteilschulen,Ladenbeker Weg 13,21033 Hamburg,Bergedorf,Lohbrügge,+49 40 428 925-01,+49 40 428 925-200,staatlich,http://www.sts-bergedorf.de/,stadtteilschule-bergedorf@bsb.hamburg.de,false,ReBBZ Bergedorf,1623,2013
10.154795,53.526605,APP_HH_SCHULEN_DWH_63617,Grundschule Rahewinkel,5059-0,Grundschulen,Grundschulen,Rahewinkel 9,22115 Hamburg,Hamburg-Mitte,Billstedt,+49 40 428 93 06-0,+49 40 428 93 06-22,staatlich,http://www.grundschule-rahewinkel.hamburg.de,grundschule-rahewinkel@bsb.hamburg.de,false,ReBBZ Billstedt,411,2013
10.140059,53.529488,APP_HH_SCHULEN_DWH_63618,Grundschule Mümmelmannsberg,5058-0,Grundschulen,Grundschulen,Mümmelmannsberg 54,22115 Hamburg,Hamburg-Mitte,Billstedt,+49 40 428 93 62-0,+49 40 428 93 62-22,staatlich,http://www.grundschule-muemmelsmannsberg.hamburg.de,grundschule-muemmelmannsberg@bsb.hamburg.de,false,ReBBZ Billstedt,500,2013
10.148623,53.529874,APP_HH_SCHULEN_DWH_63619,Stadtteilschule Mümmelmannsberg,5057-0,Stadtteilschulen,Stadtteilschulen,Mümmelmannsberg 75,22115 Hamburg,Hamburg-Mitte,Billstedt,+49 40 428 979-0,+49 40 428 979-22,staatlich,http://www.stadtteilschule-muemmelmannsberg.de,stadtteilschule-muemmelmannsberg@bsb.hamburg.de,false,ReBBZ Billstedt,1399,2013
10.06998,53.587504,APP_HH_SCHULEN_DWH_63620,Stadtteilschule Alter Teichweg,5056-0,Langformschulen,Langformschulen,Alter Teichweg 200,22049 Hamburg,Hamburg-Nord,Dulsberg,+49 40 428 97 70,+49 40 428 97 72 11,staatlich,http://www.gs-atw.de,stadtteilschule-alter-teichweg@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",1167,2013
10.103818,53.567115,APP_HH_SCHULEN_DWH_63621,Max-Schmeling-Stadtteilschule,5054-1,Stadtteilschulen,Stadtteilschulen,Oktaviostraße 143,22043 Hamburg,Wandsbek,Marienthal,+49 40 428 86 41-20,+49 40 428 86 41-22,staatlich,http://www.max-schmeling-stadtteilschule.de,max-schmeling-stadtteilschule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",321,2013
10.131275,53.571839,APP_HH_SCHULEN_DWH_63622,Max-Schmeling-Stadtteilschule,5054-0,Stadtteilschulen,Stadtteilschulen,Denksteinweg 17,22043 Hamburg,Wandsbek,Jenfeld,+49 40 428 86 41-20,+49 40 428 86 41-22,staatlich,http://www.max-schmeling-stadtteilschule.de,max-schmeling-stadtteilschule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",386,2013
10.047345,53.632568,APP_HH_SCHULEN_DWH_63623,Albert-Schweitzer-Schule,5053-0,Langformschulen,Langformschulen,Schluchtweg 1,22337 Hamburg,Hamburg-Nord,Ohlsdorf,+49 40 428 93 05-0,+49 40 428 93 05-22,staatlich,http://www.albert-schweitzer-schule.hamburg.de,Albert-Schweitzer-Schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",671,2013
10.022024,53.576678,APP_HH_SCHULEN_DWH_63624,Ilse-Löwenstein-Schule,5052-0,Stadtteilschulen,Stadtteilschulen,Humboldtstraße 89,22083 Hamburg,Hamburg-Nord,Barmbek-Süd,+49 40 428 86 91 0,+49 40 428 86 91 22,staatlich,http://ilse-loewenstein-schule.hamburg.de/,ilse-loewenstein-schule@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",257,2013
10.028739,53.670932,APP_HH_SCHULEN_DWH_63625,Stadtteilschule Am Heidberg,5049-0,Stadtteilschulen,mehrere Schulen,Tangstedter Landstraße 300,22417 Hamburg,Hamburg-Nord,Langenhorn,+49 40 428 89 21 01,+49 40 428 89 21 20,staatlich,http://www.amheidberg.de,stadtteilschule-am-heidberg@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",942,2013
10.137188,53.671695,APP_HH_SCHULEN_DWH_63626,Stadtteilschule Bergstedt,5048-0,Stadtteilschulen,Stadtteilschulen,Volksdorfer Damm 218,22395 Hamburg,Wandsbek,Bergstedt,+49 40 428 93 82-0,+49 40 428 93 82-22,staatlich,http://www.sts-bergstedt.de,Stadtteilschule-Bergstedt@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-nord-beratung/"">ReBBZ Wandsbek-Nord</a>",1137,2013
10.124497,53.594681,APP_HH_SCHULEN_DWH_63627,Gyula Trebitsch Schule Tonndorf,5046-0,Stadtteilschulen,Stadtteilschulen,Barenkrug 16,22159 Hamburg,Wandsbek,Tonndorf,+49 40 428 93 25-0,+49 40 428 93 25-22,staatlich,http://www.gyula-trebitsch-schule-tonndorf.de,gyula-trebitsch-schule-tonndorf@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",1617,2013
10.048429,53.599399,APP_HH_SCHULEN_DWH_63628,Stadtteilschule Helmuth Hübener,5043-1,Stadtteilschulen,Stadtteilschulen,Langenfort 68/70,22307 Hamburg,Hamburg-Nord,Barmbek-Nord,+49 40 428 88 15 0,+49 40 428 88 15 22,staatlich,http://www.helmuthhuebener.de,schule@helmuthhuebener.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",660,2013
10.047106,53.601505,APP_HH_SCHULEN_DWH_63629,Stadtteilschule Helmuth Hübener,5043-0,Stadtteilschulen,mehrere Schulen,Benzenbergweg 2,22307 Hamburg,Hamburg-Nord,Barmbek-Nord,+49 40 428 88 15 0,+49 40 428 88 15 22,staatlich,http://www.helmuthhuebener.de,stadtteilschule-helmuth-huebener@bsb.hamburg.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",527,2013
9.807551,53.562138,APP_HH_SCHULEN_DWH_63630,Bugenhagen-Schule im Hessepark (Stadtteilschule),3233-0,Stadtteilschulen,mehrere Schulen,Oesterleystraße 22,22587 Hamburg,Altona,Blankenese,+49 40 86 62 35-34,,staatlich anerkannte Ersatzschule,,schulbuero-blankenese@bugenhagenschulen.de,false,ReBBZ Altona-West,223,2013
10.059509,53.561466,APP_HH_SCHULEN_DWH_63631,"Bugenhagen-Schule Hamm, Evangelische Grundschule Paulus",3232-0,Grundschulen,Grundschulen,Quellenweg 10,20535 Hamburg,Hamburg-Mitte,Hamm,+49 40 21 11 10-92,+49 40 21 11 14-03,staatlich genehmigte Ersatzschule,http://www.bugenhagen-schulen.de,schulbuero@bugi.de,false,ReBBZ Mitte,96,2013
9.869087,53.573006,APP_HH_SCHULEN_DWH_63632,Bugenhagen-Schule Groß Flottbek,3231-0,Grundschulen,Grundschulen,Bei der Flottbeker Mühle 28,22607 Hamburg,Altona,Bahrenfeld,+49 40 81 99 42-89,+49 40 81 99 44-85,staatlich genehmigte Ersatzschule,http://bugenhagen-schulen.de/,schulbuero@bugi.de,false,ReBBZ Altona,78,2013
10.014626,53.557864,APP_HH_SCHULEN_DWH_63633,Domschule St. Marien (Grundschule),3230-0,Grundschulen,mehrere Schulen,Schmilinskystraße 70,20099 Hamburg,Hamburg-Mitte,St. Georg,+49 40 28 01 71-4,,staatlich anerkannte Ersatzschule,http://www.domschule-hamburg.de/,sekretariat@domschule.kshh.de,false,ReBBZ Mitte,102,2013
10.027898,53.616449,APP_HH_SCHULEN_DWH_63634,Bugenhagen-Schule Alsterdorf (Grundschule),3229-0,Grundschulen,mehrere Schulen,Alsterdorfer Straße 506,22337 Hamburg,Hamburg-Nord,Alsterdorf,+49 40 5 07 73-328,+49 40 5 07 73-198,staatlich genehmigte Ersatzschule,http://bugenhagen-schulen.de/,schulbuero@bugi.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",276,2013
9.971425,53.457878,APP_HH_SCHULEN_DWH_63635,Katholische Stadtteilschuloberstufe Süd am Niels-Stensen-Gymnasium,3228-0,Stadtteilschulen,Stadtteilschulen,Barlachstraße 16,21073 Hamburg,Harburg,Harburg,+49 40 300 94-982,,staatlich anerkannte Ersatzschule,http://www.niels-stensen-gymnasium.de,Sekretariat@Niels-Stensen-Gymnasium.kshh.de,false,"<a href=""http://www.frieda-stoppenbrink-schule.de"">ReBBZ Süderelbe</a>",130,2013
9.995474,53.56198,APP_HH_SCHULEN_DWH_63636,Katholische Stadtteilschuloberstufe Nord-West an der Sophie-Barat-Schule,3227-0,Stadtteilschulen,mehrere Schulen,Warburgstraße 39,20354 Hamburg,Eimsbüttel,Rotherbaum,+49 40 4 50 22-910,,staatlich anerkannte Ersatzschule,,sekretariat@sbshh.de,false,ReBBZ Eimsbüttel,70,2013
10.031601,53.557494,APP_HH_SCHULEN_DWH_63637,Katholische Stadtteilschuloberstufe Nord-Ost an der Sankt-Ansgar-Schule,3226-0,Stadtteilschulen,mehrere Schulen,Bürgerweide 33,20535 Hamburg,Hamburg-Mitte,Borgfelde,+49 40 25 17 34-10,+49 40 25 17 34-29,staatlich anerkannte Ersatzschule,http://www.sankt-ansgar-schule.de,sekretariat@sankt-ansgar-schule.kshh.de,false,ReBBZ Mitte,147,2013
9.807551,53.562138,APP_HH_SCHULEN_DWH_63638,Bugenhagen-Schule im Hessepark (Grundschule),3225-0,Grundschulen,mehrere Schulen,Oesterleystraße 22,22587 Hamburg,Altona,Blankenese,+49 40 866 235-34,,staatlich genehmigte Ersatzschule,http://bugenhagen-schulen.de/,schulbuero@bugi.de,false,ReBBZ Altona-West,62,2013
9.974122,53.456625,APP_HH_SCHULEN_DWH_63639,Niels-Stensen-Gymnasium,3224-0,Gymnasien,Gymnasien,Hastedtstraße 30,21073 Hamburg,Harburg,Harburg,+49 40 87 88 907-10,+49 40 87 88 907-29,staatlich anerkannte Ersatzschule,http://www.niels-stensen-gymnasium.de,Leitung@Niels-Stensen-Gymnasium.kshh.de,false,ReBBZ Harburg,640,2013
10.027898,53.616449,APP_HH_SCHULEN_DWH_63640,Bugenhagen-Schule Alsterdorf (Stadtteilschule),3223-0,Stadtteilschulen,mehrere Schulen,Alsterdorfer Straße 506,22337 Hamburg,Hamburg-Nord,Alsterdorf,5 07 73 - 520,+49 40 5 07 73-198,staatlich anerkannte Ersatzschule,http://www.bugi.de,schulbuero@bugi.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",518,2013
9.844604,53.472011,APP_HH_SCHULEN_DWH_63641,Katholische Schule Neugraben,3222-0,Stadtteilschulen,Stadtteilschulen,Cuxhavener Straße 379,21149 Hamburg,Harburg,Neugraben-Fischbek,+49 40 702 92 39-10,+49 40 702 92 39-29,staatlich anerkannte Ersatzschule,,sekretariat@kath-schule-neugraben.kshh.de,false,"<a href=""http://www.frieda-stoppenbrink-schule.de"">ReBBZ Süderelbe</a>",674,2013
9.995474,53.56198,APP_HH_SCHULEN_DWH_63642,Sophie-Barat-Schule,3220-0,Gymnasien,mehrere Schulen,Warburgstraße 39,20354 Hamburg,Eimsbüttel,Rotherbaum,+49 40 450 229-10,+49 40 450 229-29,staatlich anerkannte Ersatzschule,http://www.sophie-barat-schule.de/,sekretariat@sbshh.de,false,ReBBZ Eimsbüttel,1085,2013
10.031601,53.557494,APP_HH_SCHULEN_DWH_63643,Sankt-Ansgar-Schule,3219-0,Gymnasien,mehrere Schulen,Bürgerweide 33,20535 Hamburg,Hamburg-Mitte,Borgfelde,+49 40 2 51 734-0,+49 40 2 51 734-30,staatlich anerkannte Ersatzschule,http://www.sankt-ansgar-schule.de,sekretariat@sankt-ansgar-schule.kshh.de,false,ReBBZ Mitte,894,2013
10.027898,53.616449,APP_HH_SCHULEN_DWH_63644,"Bugenhagen-Schule Alsterdorf, Schule für Kinder mit besonderem Förderbedarf",3218-0,Sonderschulen,mehrere Schulen,Alsterdorfer Straße 506,22337 Hamburg,Hamburg-Nord,Alsterdorf,+49 40 5 07 73-520,+49 40 5 07 73-198,staatlich genehmigte Ersatzschule,http://www.bugi.de,schulbuero@bugi.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",124,2013
9.986624,53.50474,APP_HH_SCHULEN_DWH_63645,Katholische Bonifatiusschule,3217-0,Stadtteilschulen,Stadtteilschulen,Bonifatiusstraße 2,21107 Hamburg,Hamburg-Mitte,Wilhelmsburg,+49 40 730 87 77-10,+49 40 730 87 77-29,staatlich anerkannte Ersatzschule,http://www.bonifatiusschule.de/,schule@bonifatiusschule.de,false,ReBBZ Wilhelmsburg,658,2013
9.988362,53.449802,APP_HH_SCHULEN_DWH_63646,Katholische Schule Harburg,3216-1,Stadtteilschulen,Stadtteilschulen,Reeseberg 8/10 a,21079 Hamburg,Harburg,Wilstorf,+49 40 881 41 08-10,+49 40 881 41 08-29,staatlich anerkannte Ersatzschule,,sekretariat@kath-schule-harburg.kshh.de,false,ReBBZ Harburg,,
9.969754,53.45791,APP_HH_SCHULEN_DWH_63647,Katholische Schule Harburg,3216-0,Stadtteilschulen,Stadtteilschulen,Julius-Ludowieg-Straße 89,21073 Hamburg,Harburg,Harburg,+49 40 881 41 08-10,+49 40 881 41 08-29,staatlich anerkannte Ersatzschule,,sekretariat@kath-schule-harburg.kshh.de,false,ReBBZ Harburg,754,2013
10.215621,53.491807,APP_HH_SCHULEN_DWH_63648,Katholische Schule Bergedorf,3215-0,Grundschulen,Grundschulen,Chrysanderstraße 40,21029 Hamburg,Bergedorf,Bergedorf,+49 40 88 14 107-10,+49 40 88 14 107-29,staatlich anerkannte Ersatzschule,http://www.katholische-schule-bergedorf.de,Sekretariat@kath-schule-bergedorf.kshh.de,false,ReBBZ Bergedorf,425,2013
10.076326,53.573865,APP_HH_SCHULEN_DWH_63649,Katholische Schule St. Joseph - Wandsbek,3214-0,Grundschulen,Grundschulen,Böhmestraße 3/5,22041 Hamburg,Wandsbek,Wandsbek,+49 40 87 88 903-10,+49 40 87 88 903-29,staatlich anerkannte Ersatzschule,http://www.kath-schule-wandsbek.de,sekretariat@kath-schule-st-joseph.kshh.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",234,2013
10.121839,53.606706,APP_HH_SCHULEN_DWH_63650,Katholische Schule Farmsen,3213-0,Grundschulen,Grundschulen,Rahlstedter Weg 15,22159 Hamburg,Wandsbek,Farmsen-Berne,+49 40 53 30 43-10,+49 40 53 30 43-29,staatlich anerkannte Ersatzschule,http://www.ksfhh.de,sekretariat@kath-schule-farmsen.kshh.de,false,"<a href=""http://www.hamburg.de/rebbz-wandsbek-sued-beratung/"">ReBBZ Wandsbek-Süd</a>",405,2013
10.014901,53.651904,APP_HH_SCHULEN_DWH_63651,Katharina-von-Siena-Schule,3212-0,Grundschulen,Grundschulen,Eberhofweg 75,22415 Hamburg,Hamburg-Nord,Langenhorn,+49 40 87 87 917-10,+49 40 87 87 917-29,staatlich anerkannte Ersatzschule,http://www.katharina-von-siena-schule.de,sekretariat@katharina-von-siena-schule.kshh.de,false,"<a href=""http://www.hamburg.de/rebbz-nord-beratung/"">ReBBZ Nord</a>",346,2013
9.996565,53.598718,APP_HH_SCHULEN_DWH_63652,Katholische Schule St. Antonius,3211-0,Grundschulen,Grundschulen,Alsterdorfer Straße 71/75,22299 Hamburg,Hamburg-Nord,Winterhude,+49 40 87 87 916-10,+49 40 87 87 916-29,staatlich anerkannte Ersatzschule,,sekretariat@kath-schule-st-antonius.kshh.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",305,2013
10.054831,53.585257,APP_HH_SCHULEN_DWH_63653,Franz-von-Assisi-Schule,3210-0,Stadtteilschulen,Stadtteilschulen,Lämmersieth 38,22305 Hamburg,Hamburg-Nord,Barmbek-Nord,+49 40 80 79 25560,+49 40 80 79 25589,staatlich anerkannte Ersatzschule,http://www.franz-von-assisi-schule.kshh.de,sekretariat@franz-von-assisi-schule.kshh.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",290,2013
10.03438,53.579215,APP_HH_SCHULEN_DWH_63654,Katholische Sophienschule,3209-0,Grundschulen,Grundschulen,Elsastraße 46,22083 Hamburg,Hamburg-Nord,Barmbek-Süd,+49 40 87 87 918-10,+49 40 87 87 918-29,staatlich anerkannte Ersatzschule,http://www.katholische-sophienschule.de,sekretariat@kath-sophienschule.kshh.de,false,"<a href=""http://www.hamburg.de/rebbz-winterhude"">ReBBZ Winterhude</a>",265,2013
9.985807,53.573458,APP_HH_SCHULEN_DWH_63655,Katholische Schule Hochallee,3208-0,Grundschulen,Grundschulen,Hochallee 9,20149 Hamburg,Eimsbüttel,Harvestehude,+49 40 87 87 915-10,+49 40 87 87 915-29,staatlich anerkannte Ersatzschule,http://www.ksh9.de,sekretariat@kath-schule-hochallee.kshh.de,false,ReBBZ Eimsbüttel,214,2013
9.95811,53.577522,APP_HH_SCHULEN_DWH_63656,Katholische Schule Am Weiher - St. Bonifatius,3207-0,Grundschulen,Grundschulen,Am Weiher 29,20255 Hamburg,Eimsbüttel,Eimsbüttel,+49 40 70 70 784-10,+49 40 70 70 784-29,staatlich anerkannte Ersatzschule,,sekretariat@kath-schule-am-weiher.kshh.de,false,ReBBZ Eimsbüttel,332,2013
9.822522,53.561812,APP_HH_SCHULEN_DWH_63657,Katholische Schule Blankenese,3206-0,Grundschulen,Grundschulen,Mörikestraße 16,22587 Hamburg,Altona,Blankenese,+49 40 70 70 781-10,+49 40 70 70 781-29,staatlich anerkannte Ersatzschule,http://kath-schule-blankenese.kshh.de,sekretariat@kath-schule-blankenese.kshh.de,false,ReBBZ Altona-West,275,2013
9.924065,53.551137,APP_HH_SCHULEN_DWH_63658,Katholische Schule St. Marien - Eulenstraße,3205-0,Grundschulen,Grundschulen,Eulenstraße 68,22763 Hamburg,Altona,Ottensen,+49 40 70 70 782-10,+49 40 70 70 782-29,staatlich anerkannte Ersatzschule,,sekretariat@kath-schule-st-marien.kshh.de,false,ReBBZ Altona,124,2013
9.956161,53.559398,APP_HH_SCHULEN_DWH_63659,Katholische Schule Altona,3204-0,Stadtteilschulen,Stadtteilschulen,Dohrnweg 6,22767 Hamburg,Altona,Altona-Altstadt,+49 40 70 70 783-10,+49 40 70 70 783-29,staatlich anerkannte Ersatzschule,http://www.katholische-schule-altona.de,sekretariat@kath-schule-altona.kshh.de,false,ReBBZ Altona,331,2013
10.107745,53.540561,APP_HH_SCHULEN_DWH_63660,Katholische Schule St. Paulus,3203-0,Stadtteilschulen,Stadtteilschulen,Öjendorfer Weg 14,22111 Hamburg,Hamburg-Mitte,Billstedt,+49 40 87 88 904-10,+49 40 87 88 904-29,staatlich anerkannte Ersatzschule,http://www.kath-schule-st-paulus.de,Sekretariat@kath-schule-st-paulus.kshh.de,false,ReBBZ Billstedt,660,2013
10.014626,53.557864,APP_HH_SCHULEN_DWH_63661,Domschule St. Marien (Stadtteilschule),3202-0,Stadtteilschulen,mehrere Schulen,Schmilinskystraße 70,20099 Hamburg,Hamburg-Mitte,St. Georg,+49 40 87 88 901-10,+49 40 87 88 901-29,staatlich anerkannte Ersatzschule,http://www.domschule-hamburg.de,sekretariat@domschule.kshh.de,false,ReBBZ Mitte,379,2013
