Schulart,Kreis,Ort,Schul-Nr.,Name,Bezeichnung,Straße,Plz,Ort,Tel-Nr.,Fax-Nr.,E-Mail,Internetadresse,Rechtsstatus,Beteiligung an schularübergreifendergreifender Orient.stufe,Ganztagsschule in,Schüler_insgesamt,weiblich,männlich,Deutsche,Ausländer,zusammen,dar. Deutsche,Elementarstufe,Primarstufe,Sekundarstufe I,Sekundarstufe II,Ober- und Werkstufe,Lehrkräfte Vollzeit,Lehrkräfte Teilzeit,pädagogische Fachkräfte Vollzeit,pädagogische Fachkräfte Teilzeit
Realschule Plus,"Speyer, kreisfreie Stadt",Speyer   ,42324,Burgfeld-Schule                    ,Realschule plus                    ,Josef-Schmitt-Str. 30,67346,Speyer   ,	(06232)622300	,	(06232)622303	,	burgfeldschule-speyer@gmx.de	,www.burgfeldschule-speyer.de,öffentliche Schule,N,Angebotsform,368,148,220,288,80,120,40,-,-,368,-,-,21,13,-,-
Realschule Plus,"Speyer, kreisfreie Stadt",Speyer   ,42337,Realschule Plus Siedlungsschul     ,Siedlungsschule	                   ,Birkenweg 10,67346,Speyer   ,	(06232)34042	,	(06232)640302	,	rsplus@siedlungsschule.de	,http://www.siedlungsschule.de,öffentliche Schule,N,Angebotsform,338,145,193,278,60,125,65,-,-,338,-,-,20,13,-,-
Realschule Plus,"Speyer, kreisfreie Stadt",Speyer   ,42504,Nikolaus-von-Weis-Schule           ,der St. Dominikus Schulen GmbH     ,Holzstr. 8,67346,Speyer   ,	(06232)6052645	,	(06232)6052898	,	sekretariat@nikolaus-von-weis.de	,http://nikolaus-von-weis.de,private Schule,N,verpflichtender Form,183,71,112,180,3,7,4,-,-,183,-,-,12,7,-,-
Realschule Plus,"Südliche Weinstraße, LK",Annweiler am Trifels  ,40788,Realschule plus                    ,Annweiler                          ,Herrenteichstr. 2,76855,Annweiler am Trifels  ,	(06346)96510	,	(06346)965127	,	sekretariat@rs-annweiler.de	,-,öffentliche Schule,N,Angebotsform,335,136,199,290,45,48,3,-,-,335,-,-,25,9,-,-
Realschule Plus,"Südliche Weinstraße, LK",Herxheim bei Landau/ Pfalz,40805,Kooperative Gesamtschule           ,Realschule plus PAMINA-Schulz.     ,Südring 11,76863,Herxheim bei Landau/ Pfalz,	(07276)9710	,	(07276)971111	,	realschuleplus@pamina-schulzentrum.de	,http://www.pamina-schulzentrum.de,öffentliche Schule,J,Angebotsform,898,381,517,859,39,46,7,-,-,898,-,-,37,33,-,-
Realschule Plus,"Südliche Weinstraße, LK",Maikammer,42054,Realschule plus                    ,Maikammer-Hambach                  ,An der Steinmühle 14,67487,Maikammer,	(06321/ 963965-0	,	06321/ 963965-11	,	sekretariat@rsp-maikammer-hambach.de	,http://www.rsp-maikammer-hambach.de,öffentliche Schule,N,Angebotsform,371,166,205,348,23,50,27,-,-,371,-,-,19,14,-,-
Realschule Plus,"Südwestpfalz, LK",Hauenstein,42010,Wasgauschule Hauenstein - Real     ,-,Speyerer Str. 32,76846,Hauenstein,	(06392)923260	,	(06392)923263	,	mail@wasgauschule.de	,http://www.wasgauschule.de,öffentliche Schule,N,Angebotsform,281,105,176,257,24,24,-,-,-,281,-,-,17,7,-,-
Realschule Plus,"Südwestpfalz, LK",Rodalben  ,42100,Realschule plus                    ,Gräfensteiner Land                 ,Gabelsberger Str. 4,66976,Rodalben  ,	(06331)23340	,	(06331)233434	,	sekretariat@rsplus-rodalben.de	,http://rsplus-rodalben.de,öffentliche Schule,N,Angebotsform,218,81,137,210,8,19,11,-,-,218,-,-,17,4,-,-
Realschule Plus,"Südwestpfalz, LK",Wallhalben,41902,Realschule plus                    ,Wallhalben                         ,Talstr. 1,66917,Wallhalben,	(06375)5292	,	(06375)1751	,	rgs.wallhalben@gmx.de	,http://rsplus-wallhalben.de,öffentliche Schule,N,Angebotsform,86,33,53,78,8,10,2,-,-,86,-,-,7,2,-,-
Realschule Plus,"Trier,kreisfreie Stadt",Trier   ,40968,Nelson Mandela RS+                 ,Trier                              ,Speestraße 12b	,54290,Trier   ,	(0651)49250	,	(0651)9941964	,	info@nmr-trier.de	,nmr-trier.de,öffentliche Schule,N,-,451,207,244,373,78,161,83,-,-,451,-,-,21,19,-,-
Realschule Plus,"Trier,kreisfreie Stadt",Trier   ,41032,Realschule plus                    ,Trier-Ehrang                       ,Mäusheckerweg 1,54293,Trier   ,	(0651)9679860	,	(0651)9679868	,	WenzMarita@aol.com	,http://www.johann-amos-comenius-realschule-trier.de,öffentliche Schule,N,Angebotsform,490,224,266,453,37,83,46,-,-,490,-,-,29,13,-,-
Realschule Plus,"Trier,kreisfreie Stadt",Trier   ,42457,Kurfürst-Balduin                   ,Realschule plus                    ,Trierweiler Weg 12,54294,Trier   ,	(0651)820394	,	(0651)9932466	,	rsplus.west@gmx.de	,http://www.kubawest.de,öffentliche Schule,N,Angebotsform,285,106,179,277,8,9,1,-,-,285,-,-,17,10,-,1
Realschule Plus,"Trier,kreisfreie Stadt",Trier   ,42490,Privatschule St. Maximin           ,Realschule plus                    ,Maximinstr. 18b,54292,Trier   ,	(0651)147550	,	(0651)1475529	,	sekretariat@st-maximin.de	,http://www.st-maximin.de,private Schule,N,-,438,170,268,438,-,2,2,-,-,438,-,-,17,11,-,-
Realschule Plus,"Trier-Saarburg, LK",Saarburg  ,40638,Realschule plus Saarburg           ,-,Bahnhofstr. 14b,54439,Saarburg  ,	(06581)914030	,	(06581)914040	,	sekretariat@rs-plus-saarburg.de	,http://www.rs-plus-saarburg.de,öffentliche Schule,N,Angebotsform,699,305,394,637,62,103,41,-,-,699,-,-,31,23,-,-
Realschule Plus,"Vulkaneifel, LK",Hillesheim  ,40612,Augustiner                         ,Realschule plus                    ,Im Walkgraben,54576,Hillesheim  ,	(06593)320	,	(06593)80766	,	Augustiner-Realschule@t-online.de	,http://Augustiner-Realschule-plus.de,öffentliche Schule,N,Angebotsform,350,156,194,347,3,4,1,-,-,350,-,-,18,12,-,-
Realschule Plus,Westerwaldkreis,Bad Marienberg (Westerwald)  ,40385,Realschule plus Bad Marienberg     ,-,Am Erlenweg,56470,Bad Marienberg (Westerwald)  ,	(02661)914410	,	(02661)914419	,	info@rsplus-badmarienberg.de	,http://www.rsplus-badmarienberg.de,öffentliche Schule,N,Angebotsform,799,395,404,744,55,71,16,-,-,799,-,-,44,18,-,3
Realschule Plus,Westerwaldkreis,Montabaur  ,40522,Realschule plus                    ,Anne Frank                         ,Wölfchesbitzstr. 2,56410,Montabaur  ,	(02602)99934-0	,	(02602)99934-20	,	info@afrs.de	,http://www.afrs.de/,öffentliche Schule,N,-,696,359,337,643,53,78,25,-,-,696,-,-,29,22,-,-
Realschule Plus,Westerwaldkreis,Montabaur  ,41256,Heinrich-Roth-Schule               ,Realschule plus                    ,Humboldtstr.,56410,Montabaur  ,	(02602)674932-0	,	(02602)2352	,	schulleitung@heinrich-roth-schule.de	,http://www.heinrich-roth-schule.de,öffentliche Schule,N,Angebotsform,415,164,251,396,19,78,59,-,-,415,-,-,27,15,-,-
Realschule Plus,Westerwaldkreis,Nentershausen,41452,Freiherr-vom-Stein-Realschule      ,Nentershausen                      ,Rheinstr. 12-14,56412,Nentershausen,	(06485)911093	,	(06485)911094	,	Freiherr-vom-Stein-Schule-NH@t-online.de	,http://www.freiherr-vom-stein-schule-nh@t-online.de,öffentliche Schule,N,Angebotsform,437,201,236,420,17,38,21,-,-,437,-,-,23,11,-,-
Realschule Plus,Westerwaldkreis,Ransbach-Baumbach  ,41509,Erich Kästner Realschule plus      ,Baumbach                           ,Osterfeldstr. 25,56235,Ransbach-Baumbach  ,	(02623)3084	,	(02623)3544	,	rsplus@eks-raba.de	,http://eks.bildung-rp.de/,öffentliche Schule,N,Angebotsform,468,196,272,394,74,157,83,-,-,468,-,-,28,8,-,-
Realschule Plus,Westerwaldkreis,Rennerod  ,40401,Realschule plus                    ,Hoher Westerwald	                  ,Kohlaustr. 13,56477,Rennerod  ,	(02664)6300	,	90921	,	sekretariat@realschule-rennerod.com	,http://www.realschule-rennerod.com,öffentliche Schule,N,Angebotsform,618,270,348,582,36,72,36,-,-,618,-,-,35,20,-,-
Realschule Plus,Westerwaldkreis,Salz,41539,Realschule plus Salz               ,-,Schulstr. 10,56414,Salz,	(06435)96450	,	(06435)964520	,	post@schule-salz.de	,http://www.schule-salz.de,öffentliche Schule,N,-,537,230,307,525,12,33,21,-,-,537,-,-,25,14,1,-
Realschule Plus,Westerwaldkreis,Westerburg  ,40414,Realschule plus                    ,-,Wörthstr. 18,56457,Westerburg  ,	(02663)98010	,	(02663)980123	,	sekretariat@realschuleplus-westerburg.de	,http://www.realschuleplus-westerburg.de,öffentliche Schule,N,Angebotsform,564,297,267,496,68,187,119,-,-,564,-,-,30,15,1,-
Realschule Plus,Westerwaldkreis,Wirges  ,41603,Theodor-Heuss-Realschule plus      ,-,Theodor-Heuss-Ring,56422,Wirges  ,	(02602)937310	,	(02602)937330	,	post@rpluswirges.de	,http://www.rpluswirges.de,öffentliche Schule,N,Angebotsform,457,196,261,421,36,83,47,-,-,457,-,-,24,12,-,-
Realschule Plus,"Worms, kreisfreie Stadt",Worms   ,40878,Karmeliter Realschule plus         ,-,Goethestr. 10a,67547,Worms   ,	(06241)44638	,	(06241)49296	,	krsworms@gmx.de	,http://www.karmeliter-realschule.de,öffentliche Schule,N,Angebotsform,673,335,338,494,179,199,20,-,-,673,-,-,36,16,-,-
Realschule Plus,"Worms, kreisfreie Stadt",Worms   ,40881,Westend-Realschule plus            ,-,Röderstr. 2,67549,Worms   ,	(06241)53355	,	(06241)595664	,	sekretariat-wrs@t-online.de	,http://www.westend-realschule.de,öffentliche Schule,N,-,653,308,345,602,51,197,146,-,-,653,-,-,28,17,1,-
Realschule Plus,"Worms, kreisfreie Stadt",Worms   ,42427,Nibelungen-Realschule plus         ,-,Karl-Hofmann-Anlage 2,67547,Worms   ,	(06241) 911891-0	,	(06241) 9118918	,	verwaltung@nibelungen-realschule-worms.de	,http://www.nibelungen-realschule-worms.de,öffentliche Schule,N,-,301,149,152,153,148,172,24,-,-,301,-,-,21,7,-,-
Realschule Plus,"Worms, kreisfreie Stadt",Worms   ,42430,Pfrimmtal                          ,Realschule plus                    ,Nievergoltstr. 63,67549,Worms   ,	(06241)75602	,	(06241)209367	,	verwaltung@pfrimmtalschule.de	,http://www.pfrimmtalschule.de,öffentliche Schule,N,Angebotsform,442,184,258,384,58,82,24,-,-,442,-,-,28,4,-,-
Realschule Plus,"Zweibrücken, kreisfreie Stadt",Zweibrücken   ,40698,Mannlich-Realschule plus           ,-,Zeilbäumerstr. 8a,66482,Zweibrücken   ,	(06332)97240	,	(06332)972424	,	sl@mannlich-rs.de	,http://www.mannlich-rs.de,öffentliche Schule,J,-,624,304,320,605,19,36,17,-,-,624,-,-,30,15,-,-
Realschule Plus,"Zweibrücken, kreisfreie Stadt",Zweibrücken   ,42487,Herzog-Wolfgang                    ,Realschule plus                    ,Mozartstraße 1,66482,Zweibrücken   ,	(06332)92900	,	(06332) 929011	,	hwrsplus@schule-zw.de	,http://www.hwrsplus-zw.de,öffentliche Schule,N,Angebotsform,525,249,276,473,52,127,75,-,-,525,-,-,33,15,-,-
Realschule Plus und Fachoberschule,"Ahrweiler, LK",Adenau  ,40221,Realschule plus mit                ,Fachoberschule Adenau              ,Alte Poststr.,53518,Adenau  ,	(02691)92260	,	922626	,	info@rs-adenau.de	,http://www.rs-adenau.de,öffentliche Schule,N,Angebotsform,503,254,249,470,33,40,7,-,-,503,-,-,25,13,-,-
Realschule Plus und Fachoberschule,"Altenkirchen (Ww), LK",Altenkirchen (Westerwald)  ,40247,Realschule plus                    ,Altenkirchen                       ,Glockenspitze,57610,Altenkirchen (Westerwald)  ,	(02681)2082	,	70634	,	sekretariat@rsplus-altenkirchen.de	,http://www.rsplus-altenkirchen.de,öffentliche Schule,N,Angebotsform,954,463,491,891,63,120,57,-,-,954,-,-,50,18,-,-
Realschule Plus und Fachoberschule,"Alzey-Worms, LK",Alzey  ,41076,Gustav-Heinemann-                  ,Realschule plus                    ,Dr.-Georg-Durst-Str. 19,55232,Alzey  ,	(06731)999540	,	(06731)9995420	,	info@rsplus-alzey.de	,http://www.realschuleplus-alzey.de,öffentliche Schule,N,Angebotsform,681,330,351,532,149,304,155,-,-,681,-,-,46,20,-,-
Realschule Plus und Fachoberschule,"Alzey-Worms, LK",Wörrstadt,40715,Realschule plus Wörrstadt          ,Rheingrafenschule                  ,Pestalozzistr. 16,55286,Wörrstadt,(06732)96567-11,(06732)96567-29,sekretariat@rheingrafen-realschule-plus.de,http://www.rheingrafen-realschule-plus.de,öffentliche Schule,N,-,539,229,310,506,33,140,107,-,-,539,-,-,29,18,-,-
Realschule Plus und Fachoberschule,"Bad Dürkheim, LK",Haßloch,40728,Realschule plus                    ,-,Raiffeisenstr. 27,67454,Haßloch,	(06324)9246-0	,	(06324)9246-20	,	info@rsplus-hassloch.de	,http://www.rsplus-hassloch.de,öffentliche Schule,N,-,823,379,444,776,47,53,6,-,-,823,-,-,41,26,-,-
Realschule Plus und Fachoberschule,"Bernkastel-Wittlich, LK",Traben-Trarbach  ,40565,Realschule plus                    ,Traben-Trarbach                    ,Köveniger Str. 78,56841,Traben-Trarbach  ,	(06541) 8185170	,	(06541) 81851727	,	rs-tr-trarb@t-online.de	,http://www.realschule-plus-traben-trarbach.de,öffentliche Schule,N,Angebotsform,299,158,141,282,17,53,36,-,-,299,-,-,19,17,-,-
Realschule Plus und Fachoberschule,"Birkenfeld, LK",Birkenfeld  ,41749,Realschule plus und Fachoberschule ,Birkenfeld/Niederbrombach          ,Brechkaul 17,55765,Birkenfeld  ,	(06782)98210	,	(06782)982121	,	regschule-birkenfeld@t-online.de	,-,öffentliche Schule,N,Angebotsform,574,250,324,553,21,135,114,-,-,574,-,-,37,10,1,-
Realschule Plus und Fachoberschule,"Cochem-Zell, LK",Kaisersesch,41782,Realschule plus Kaisersesch        ,-,Im Haag,56759,Kaisersesch,	(02653)9899-0	,	(02653)9899-20	,	info@rsplusfos-kaisersesch.de	,http://www.realschuleplus.kaisersesch.de,öffentliche Schule,N,Angebotsform,532,247,285,515,17,18,1,-,-,532,-,-,25,18,-,1
Realschule Plus und Fachoberschule,Donnersbergkreis,Göllheim,42007,Gutenbergschule                    ,Realschule plus                    ,Königkreuzstr. 63,67307,Göllheim,	(06351)13133	,	(06351)131350	,	rs+fos@goellheim.donnersberg.de	,http://grsplus-goel.bildung-rp.de,öffentliche Schule,N,Angebotsform,429,188,241,417,12,65,53,-,-,429,-,-,22,10,-,-
Realschule Plus und Fachoberschule,"Frankenthal (Pfalz), kreisfreie Stadt ",Frankenthal (Pfalz)    ,40114,Friedrich-Schiller-                ,Realschule plus                    ,Mörscher Str. 11,67227,Frankenthal (Pfalz)    ,	(06233)28194	,	(06233)28294	,	info@schiller-rs.de	,http://www.schiller-rs.de,öffentliche Schule,N,-,885,435,450,814,71,288,217,-,-,885,-,-,46,26,-,1
Realschule Plus und Fachoberschule,"Koblenz, kreisfreie Stadt",Koblenz,40041,Realschule plus und                ,Fachoberschule Koblenz St.Franziskus,Thielenstr. 3,56073,Koblenz,	(0261)57925180	,	(0261)579251833	,	info@brs-koblenz.com	,brs-koblenz.com,private Schule,N,Angebotsform,554,292,262,546,8,8,-,-,-,554,-,-,21,15,-,-
Realschule Plus und Fachoberschule,"Kusel, LK",Wolfstein  ,41839,Realschule plus                    ,Lauterecken/Wolfstein              ,Im Tauchental 18,67752,Wolfstein  ,	(06304)922200	,	(06304)922229	,	sekretariat@rs-plus.de	,http://www.rs-plus.de,öffentliche Schule,N,Angebotsform,433,198,235,413,20,55,35,-,-,433,-,-,28,7,-,1
Realschule Plus und Fachoberschule,"Landau in der Pfalz, kreisfreie Stadt",Landau in der Pfalz   ,40655,Konrad-Adenauer                    ,Realschule plus                    ,Fortstr. 2,76829,Landau in der Pfalz   ,	(06341)92760	,	(06341)927633	,	info@kars-landau.de	,http://www.kars-landau.de,öffentliche Schule,N,Angebotsform,840,346,494,743,97,117,20,-,-,840,-,-,34,41,-,1
Realschule Plus und Fachoberschule,"Mainz, kreisfreie Stadt",Mainz   ,40955,Kanonikus-Kir-Realschule plus      ,-,An Schneiders Mühle 2,55122,Mainz   ,	(06131)972280	,	(06131)9722828	,	kkr@stadt.mainz.de	,http://www.kkr-mainz.de,öffentliche Schule,N,Angebotsform,668,281,387,492,176,179,3,-,-,668,-,-,40,23,-,-
Realschule Plus und Fachoberschule,"Mainz-Bingen, LK",Bingen am Rhein    ,40835,Rochus-Realschule plus             ,mit Fachoberschule                 ,Nuits-Saint-Georges-Str. 10,55411,Bingen am Rhein    ,	(06721)96354	,	(06721)963566	,	info@rochus-realschule.de oder b-karst@t-online.de	,http://www.rochus-realschule.de,öffentliche Schule,N,-,758,316,442,758,-,12,12,-,-,758,-,-,44,11,-,-
Realschule Plus und Fachoberschule,"Mainz-Bingen, LK",Nierstein,40144,Carl-Zuckmayer-Realschule plus     ,und Fachoberschule Nierstein	      ,Bildstockerstr. 19,55283,Nierstein,	(06133) 509099-0	,	(06133) 509099-27	,	sekretariat@rsplus-nierstein.de	,http://www.realschule-nierstein.de,öffentliche Schule,N,Angebotsform,853,363,490,741,112,183,71,-,-,853,-,-,47,25,-,-
Realschule Plus und Fachoberschule,"Mayen-Koblenz, LK",Kobern-Gondorf,41419,Realschule plus                    ,Untermosel Kobern-Gondorf	         ,Obermarkstr.,56330,Kobern-Gondorf,	(02607)1776	,	(02607)961343	,	info@regs-untermosel.de	,http://www.rsplus-untermosel.de,öffentliche Schule,N,Angebotsform,602,281,321,542,60,65,5,-,-,602,-,-,37,26,1,1
Realschule Plus und Fachoberschule,"Mayen-Koblenz, LK",Mendig  ,40342,Realschule plus                    ,mit Fachoberschule                 ,Fallerstr. 49,56743,Mendig  ,	(02652)939390	,	9393920	,	verwaltung@realschuleplus-mendig.de	,http://www.realschuleplus-mendig.de,öffentliche Schule,N,Angebotsform,581,261,320,570,11,23,12,-,-,581,-,-,28,20,-,-
Realschule Plus und Fachoberschule,"Neuwied, LK",Asbach,41333,Realschule plus mit                ,Fachoberschule Asbach              ,Flammersfelder Str. 7a,53567,Asbach,	(02683)4723	,	(02683)948165	,	schulleitung@rsasbach.de	,http://www.rsasbach.de,öffentliche Schule,N,Angebotsform,417,184,233,391,26,45,19,-,-,417,-,-,26,5,-,1
Realschule Plus und Fachoberschule,"Neuwied, LK",Linz am Rhein  ,41243,Realschule plus Linz               ,-,Im Rosengarten,53545,Linz am Rhein  ,	(02644)97081-0	,	(02644)97081-113	,	schulverwaltung@rks-linz.de	,http://www.rsplus-linz.de,öffentliche Schule,N,-,562,263,299,524,38,121,83,-,-,562,-,-,29,18,-,-
Realschule Plus und Fachoberschule,"Pirmasens, kreisfreie Stadt",Pirmasens   ,40671,Landgraf-Ludwig                    ,Realschule plus                    ,Alleestr. 22-24,66953,Pirmasens   ,	(06331)242111	,	(06331)242120	,	llrs-alleestr@stadt-pirmasens.de	,http://www.realschule-pirmasens.de,öffentliche Schule,N,Angebotsform,549,277,272,501,48,171,123,-,-,549,-,-,31,11,-,1
Realschule Plus und Fachoberschule,Rhein-Hunsrück-Kreis,Sohren,41572,Realschule plus & FOS              ,Sohren-Büchenbeuren	               ,An der K 3,55487,Sohren,	(06543)9866-0	,	(06543)986619	,	schulleitung@inrealplus.de	,http://www.inrealplus.de,öffentliche Schule,N,Angebotsform,342,128,214,271,71,150,79,-,-,342,-,-,26,13,-,-
Realschule Plus und Fachoberschule,Rhein-Lahn-Kreis,Katzenelnbogen  ,40475,Realschule plus                    ,Fachoberschule im Einrich	         ,Im Gänsberg 7	,56368,Katzenelnbogen  ,	(06486)90030	,	900314	,	verwaltung@rs-einrich.de	,http://www.rs-katzenelnbogen.de,öffentliche Schule,N,-,564,272,292,547,17,17,-,-,-,564,-,-,32,17,-,-
Realschule Plus und Fachoberschule,Rhein-Pfalz-Kreis,Schifferstadt  ,40822,Realschule plus im                 ,Paul-von-Denis-Schulzentrum        ,Neustückweg 7,67105,Schifferstadt  ,	(06235)955440	,	(06235)955469	,	sekretariat@rs-schifferstadt.de	,http://www.rs-schifferstadt.de,öffentliche Schule,N,Angebotsform,776,338,438,637,139,268,129,-,-,776,-,-,36,40,-,-
Realschule Plus und Fachoberschule,"Südliche Weinstraße, LK",Bad Bergzabern  ,40998,Realschule plus                    ,im Alfred-Grosser-Schulzentrum     ,Pestalozzistr. 18,76887,Bad Bergzabern  ,	(06343)98900	,	(06343)989016	,	rsplus@schulebza.de	,http://www.schulebza.de/realschule2,öffentliche Schule,J,Angebotsform,615,271,344,576,39,83,44,-,-,615,-,-,36,17,-,-
Realschule Plus und Fachoberschule,"Südliche Weinstraße, LK",Edenkoben  ,40791,Paul-Gillet-Realschule plus        ,Edenkoben                          ,Luitpoldstr. 74,67480,Edenkoben  ,	(06323-93813-0	,	06323-93813-18	,	sekretariat@realschule-edenkoben.de	,http://www.realschule-edenkoben.de,öffentliche Schule,N,Angebotsform,687,271,416,625,62,75,13,-,-,687,-,-,40,20,-,-
Realschule Plus und Fachoberschule,"Südwestpfalz, LK",Dahn  ,40985,Realschule plus mit                ,Fachoberschule Dahn                ,Schloßstr. 19,66994,Dahn  ,	(06391)914100	,	(06391)914222	,	Elisabeth.Wieser@sz-dahn.de	,http://www.realschule-plus-dahn.de,öffentliche Schule,N,Angebotsform,533,245,288,515,18,43,25,-,-,533,-,-,35,9,-,-
Realschule Plus und Fachoberschule,"Trier-Saarburg, LK",Konz  ,40157,Realschule Plus                    ,Konz                               ,Hermann-Reinholz-Str.,54329,Konz  ,	(06501)947011	,	(06501)947016	,	verwaltung@rsplus-konz.de	,http://www.rsplus-konz.de,öffentliche Schule,N,Angebotsform,539,233,306,492,47,178,131,-,-,539,-,-,29,18,-,-
Realschule Plus und Fachoberschule,"Trier-Saarburg, LK",Schweich  ,40971,Realschule plus                    ,Stefan Andres                      ,Schulzentrum,54338,Schweich  ,	(06502)925401	,	(06502)925412	,	sekretariat@saz-schweich.de	,http://www.saz-schweich.de,öffentliche Schule,J,Angebotsform,788,354,434,775,13,47,34,-,-,788,-,-,32,31,-,-
Realschule Plus und Fachoberschule,"Vulkaneifel, LK",Daun  ,40607,Realschule plus Daun               ,Kooperative Realschule             ,Schulstr. 3,54550,Daun  ,	06592 983180	,	06592 9831829	,	info@rsplusdaun.de	,www.rsplusdaun.de,öffentliche Schule,N,-,582,270,312,576,6,52,46,-,-,582,-,-,34,13,-,-
Realschule Plus und Fachoberschule,Westerwaldkreis,Hachenburg  ,40398,Realschule plus                    ,und Fachoberschule                 ,Schulstr. 1,57627,Hachenburg  ,	(02662-1790	,	02662-7178	,	realschule-hachenburg@t-online.de	,http://realschule-hachenburg.de,öffentliche Schule,N,offener Form,569,258,311,545,24,54,30,-,-,569,-,-,32,19,2,-
Realschule Plus und Fachoberschule,Westerwaldkreis,Höhr-Grenzhausen  ,40517,Ernst-Barlach                      ,Realschule plus                    ,Am Scheidberg 2,56203,Höhr-Grenzhausen  ,	02624-947500	,	02624-9475015	,	joachim.winkes@ebr-hg.de	,http://www.ebr-hg.de,öffentliche Schule,N,Angebotsform,613,245,368,547,66,206,140,-,-,613,-,-,32,23,1,-
